"Record Length",10000,"Points",-1.49200002e-007,    4.954062
"Sample Interval",4.00000005e-011,s,-1.49160002e-007,        4.96
"Trigger Point",3730,"Samples",-1.49120002e-007,    4.971094
"Trigger Time",1.47069586e-011,s,-1.49080002e-007,       4.985
"",,,-1.49040002e-007,    4.997344
"Horizontal Offset",-1.49200002e-007,s,-1.49000002e-007,    5.003437
,,,-1.48960002e-007,           5
,,,-1.48920002e-007,    4.985781
,,,-1.48880002e-007,       4.965
,,,-1.48840002e-007,    4.942969
,,,-1.48800002e-007,     4.92625
,,,-1.48760002e-007,        4.92
,,,-1.48720002e-007,    4.926094
,,,-1.48680002e-007,      4.9425
,,,-1.48640002e-007,    4.964375
,,,-1.48600002e-007,    4.985312
,,,-1.48560002e-007,           5
,,,-1.48520002e-007,    5.004062
,,,-1.48480002e-007,    4.998594
,,,-1.48440002e-007,    4.986406
,,,-1.48400002e-007,    4.972187
,,,-1.48360002e-007,        4.96
,,,-1.48320002e-007,    4.952812
,,,-1.48280002e-007,    4.951406
,,,-1.48240002e-007,    4.954062
,,,-1.48200002e-007,    4.957969
,,,-1.48160002e-007,        4.96
,,,-1.48120002e-007,    4.957969
,,,-1.48080002e-007,    4.951719
,,,-1.48040002e-007,    4.941875
,,,-1.48000002e-007,    4.930625
,,,-1.47960002e-007,        4.92
,,,-1.47920002e-007,      4.9125
,,,-1.47880002e-007,     4.90875
,,,-1.47840002e-007,    4.909062
,,,-1.47800002e-007,    4.913125
,,,-1.47760002e-007,        4.92
,,,-1.47720002e-007,     4.92875
,,,-1.47680002e-007,    4.938125
,,,-1.47640002e-007,    4.947031
,,,-1.47600002e-007,    4.954531
,,,-1.47560002e-007,        4.96
,,,-1.47520002e-007,    4.963437
,,,-1.47480002e-007,    4.964531
,,,-1.47440002e-007,    4.963906
,,,-1.47400002e-007,    4.962187
,,,-1.47360002e-007,        4.96
,,,-1.47320002e-007,    4.957812
,,,-1.47280002e-007,    4.956562
,,,-1.47240002e-007,    4.956406
,,,-1.47200002e-007,    4.957656
,,,-1.47160002e-007,        4.96
,,,-1.47120002e-007,      4.9625
,,,-1.47080002e-007,    4.964687
,,,-1.47040002e-007,    4.965156
,,,-1.47000002e-007,    4.963594
,,,-1.46960002e-007,        4.96
,,,-1.46920002e-007,    4.954687
,,,-1.46880002e-007,        4.95
,,,-1.46840002e-007,    4.948437
,,,-1.46800002e-007,    4.951406
,,,-1.46760002e-007,        4.96
,,,-1.46720002e-007,    4.972656
,,,-1.46680002e-007,    4.986719
,,,-1.46640002e-007,    4.998281
