"Record Length",10000,"Points",-1.49200002e-007,    5.004844
"Sample Interval",4.00000005e-011,s,-1.49160002e-007,    5.000469
"Trigger Point",3730,"Samples",-1.49120002e-007,    4.989219
"Trigger Time",3.5506973e-011,s,-1.49080002e-007,    4.974375
"",,,-1.49040002e-007,        4.96
"Horizontal Offset",-1.49200002e-007,s,-1.49000002e-007,    4.948906
,,,-1.48960002e-007,    4.943437
,,,-1.48920002e-007,    4.944062
,,,-1.48880002e-007,    4.950156
,,,-1.48840002e-007,        4.96
,,,-1.48800002e-007,    4.971094
,,,-1.48760002e-007,    4.982031
,,,-1.48720002e-007,    4.991094
,,,-1.48680002e-007,    4.997344
,,,-1.48640002e-007,           5
,,,-1.48600002e-007,    4.997656
,,,-1.48560002e-007,    4.991719
,,,-1.48520002e-007,    4.982656
,,,-1.48480002e-007,    4.971719
,,,-1.48440002e-007,        4.96
,,,-1.48400002e-007,    4.948125
,,,-1.48360002e-007,    4.937812
,,,-1.48320002e-007,    4.929687
,,,-1.48280002e-007,     4.92375
,,,-1.48240002e-007,        4.92
,,,-1.48200002e-007,    4.918594
,,,-1.48160002e-007,    4.918594
,,,-1.48120002e-007,    4.919062
,,,-1.48080002e-007,    4.919687
,,,-1.48040002e-007,        4.92
,,,-1.48000002e-007,    4.920469
,,,-1.47960002e-007,    4.920625
,,,-1.47920002e-007,    4.920469
,,,-1.47880002e-007,    4.920156
,,,-1.47840002e-007,        4.92
,,,-1.47800002e-007,    4.920156
,,,-1.47760002e-007,    4.920469
,,,-1.47720002e-007,    4.920625
,,,-1.47680002e-007,    4.920469
,,,-1.47640002e-007,        4.92
,,,-1.47600002e-007,    4.919687
,,,-1.47560002e-007,    4.919062
,,,-1.47520002e-007,    4.918594
,,,-1.47480002e-007,    4.918594
,,,-1.47440002e-007,        4.92
,,,-1.47400002e-007,    4.923437
,,,-1.47360002e-007,    4.929062
,,,-1.47320002e-007,    4.937187
,,,-1.47280002e-007,    4.947656
,,,-1.47240002e-007,        4.96
,,,-1.47200002e-007,    4.972656
,,,-1.47160002e-007,    4.984375
,,,-1.47120002e-007,     4.99375
,,,-1.47080002e-007,    4.999219
,,,-1.47040002e-007,           5
,,,-1.47000002e-007,    4.995156
,,,-1.46960002e-007,    4.986719
,,,-1.46920002e-007,    4.976875
,,,-1.46880002e-007,    4.967344
,,,-1.46840002e-007,        4.96
,,,-1.46800002e-007,    4.955625
,,,-1.46760002e-007,    4.954531
,,,-1.46720002e-007,    4.955937
,,,-1.46680002e-007,    4.958125
,,,-1.46640002e-007,        4.96
,,,-1.46600002e-007,    4.960312
,,,-1.46560002e-007,    4.959844
,,,-1.46520002e-007,    4.958906
,,,-1.46480002e-007,     4.95875
,,,-1.46440002e-007,        4.96
,,,-1.46400002e-007,    4.962344
,,,-1.46360002e-007,    4.965156
,,,-1.46320002e-007,    4.966719
,,,-1.46280002e-007,    4.965312
,,,-1.46240002e-007,        4.96
,,,-1.46200002e-007,    4.950625
,,,-1.46160002e-007,    4.939375
,,,-1.46120002e-007,     4.92875
,,,-1.46080002e-007,    4.921562
,,,-1.46040002e-007,        4.92
,,,-1.46000002e-007,    4.924844
,,,-1.45960002e-007,    4.934062
,,,-1.45920002e-007,       4.945
,,,-1.45880002e-007,    4.954375
,,,-1.45840002e-007,        4.96
,,,-1.45800002e-007,    4.960781
,,,-1.45760002e-007,    4.958437
