"Record Length",10000,"Points",-1.62400002e-007,     5.01125
"Sample Interval",4.00000005e-011,s,-1.62360002e-007,           5
"Trigger Point",4060,"Samples",-1.62320002e-007,    4.992187
"Trigger Time",1.07069575e-011,s,-1.62280002e-007,     4.98875
"",,,-1.62240002e-007,    4.989687
"Horizontal Offset",-1.62400002e-007,s,-1.62200002e-007,    4.993906
,,,-1.62160002e-007,           5
,,,-1.62120002e-007,    5.005937
,,,-1.62080002e-007,        5.01
,,,-1.62040002e-007,    5.010625
,,,-1.62000002e-007,    5.007187
,,,-1.61960002e-007,           5
,,,-1.61920002e-007,    4.989687
,,,-1.61880002e-007,    4.978437
,,,-1.61840002e-007,    4.968594
,,,-1.61800002e-007,    4.961875
,,,-1.61760002e-007,        4.96
,,,-1.61720002e-007,    4.963437
,,,-1.61680002e-007,     4.97125
,,,-1.61640002e-007,    4.981562
,,,-1.61600002e-007,    4.991719
,,,-1.61560002e-007,           5
,,,-1.61520002e-007,    5.005156
,,,-1.61480002e-007,    5.006562
,,,-1.61440002e-007,    5.005156
,,,-1.61400002e-007,      5.0025
,,,-1.61360002e-007,           5
,,,-1.61320002e-007,    4.998125
,,,-1.61280002e-007,    4.997812
,,,-1.61240002e-007,    4.998437
,,,-1.61200002e-007,    4.999375
,,,-1.61160002e-007,           5
,,,-1.61120002e-007,    4.999844
,,,-1.61080002e-007,    4.999062
,,,-1.61040002e-007,    4.998281
,,,-1.61000002e-007,    4.998281
,,,-1.60960002e-007,           5
,,,-1.60920002e-007,     5.00375
,,,-1.60880002e-007,        5.01
,,,-1.60840002e-007,    5.018594
,,,-1.60800002e-007,    5.028906
,,,-1.60760002e-007,        5.04
,,,-1.60720002e-007,    5.048906
,,,-1.60680002e-007,    5.054687
,,,-1.60640002e-007,    5.055781
,,,-1.60600002e-007,    5.050937
,,,-1.60560002e-007,        5.04
,,,-1.60520002e-007,    5.022969
,,,-1.60480002e-007,    5.003437
,,,-1.60440002e-007,    4.984375
,,,-1.60400002e-007,    4.969062
,,,-1.60360002e-007,        4.96
,,,-1.60320002e-007,     4.95875
,,,-1.60280002e-007,    4.964531
,,,-1.60240002e-007,    4.975312
,,,-1.60200002e-007,    4.987969
,,,-1.60160002e-007,           5
,,,-1.60120002e-007,    5.008437
,,,-1.60080002e-007,      5.0125
,,,-1.60040002e-007,    5.011719
,,,-1.60000002e-007,    5.007187
,,,-1.59960002e-007,           5
,,,-1.59920002e-007,    4.991406
,,,-1.59880002e-007,    4.982656
,,,-1.59840002e-007,    4.974219
,,,-1.59800002e-007,    4.966562
,,,-1.59760002e-007,        4.96
,,,-1.59720002e-007,    4.955469
,,,-1.59680002e-007,    4.952812
,,,-1.59640002e-007,      4.9525
,,,-1.59600002e-007,    4.954844
,,,-1.59560002e-007,        4.96
,,,-1.59520002e-007,    4.967656
,,,-1.59480002e-007,    4.976562
,,,-1.59440002e-007,    4.985469
,,,-1.59400002e-007,    4.993594
,,,-1.59360002e-007,           5
,,,-1.59320002e-007,     5.00375
,,,-1.59280002e-007,    5.005312
,,,-1.59240002e-007,    5.004687
,,,-1.59200002e-007,    5.002656
,,,-1.59160002e-007,           5
,,,-1.59120002e-007,    4.997031
,,,-1.59080002e-007,       4.995
,,,-1.59040002e-007,    4.994687
,,,-1.59000002e-007,    4.996406
,,,-1.58960002e-007,           5
,,,-1.58920002e-007,    5.004375
,,,-1.58880002e-007,    5.008125
,,,-1.58840002e-007,    5.009375
,,,-1.58800002e-007,    5.006875
,,,-1.58760002e-007,           5
,,,-1.58720002e-007,    4.988906
,,,-1.58680002e-007,    4.976719
,,,-1.58640002e-007,    4.966094
,,,-1.58600002e-007,    4.959844
,,,-1.58560002e-007,        4.96
,,,-1.58520002e-007,    4.966562
,,,-1.58480002e-007,      4.9775
,,,-1.58440002e-007,    4.989219
,,,-1.58400002e-007,    4.997656
,,,-1.58360002e-007,           5
,,,-1.58320002e-007,       4.995
,,,-1.58280002e-007,    4.984687
,,,-1.58240002e-007,    4.972656
,,,-1.58200002e-007,    4.963281
,,,-1.58160002e-007,        4.96
,,,-1.58120002e-007,    4.964531
,,,-1.58080002e-007,    4.974844
,,,-1.58040002e-007,    4.987031
,,,-1.58000002e-007,    4.996719
,,,-1.57960002e-007,           5
,,,-1.57920002e-007,    4.995312
,,,-1.57880002e-007,    4.984844
,,,-1.57840002e-007,    4.972344
,,,-1.57800002e-007,    4.962812
,,,-1.57760002e-007,        4.96
,,,-1.57720002e-007,    4.965312
,,,-1.57680002e-007,    4.976562
,,,-1.57640002e-007,    4.989219
,,,-1.57600002e-007,    4.998281
,,,-1.57560002e-007,           5
,,,-1.57520002e-007,    4.993281
,,,-1.57480002e-007,    4.980937
,,,-1.57440002e-007,    4.967656
,,,-1.57400002e-007,    4.959219
,,,-1.57360002e-007,        4.96
,,,-1.57320002e-007,     4.97125
,,,-1.57280002e-007,    4.990469
,,,-1.57240002e-007,    5.012344
,,,-1.57200002e-007,    5.030625
,,,-1.57160002e-007,        5.04
,,,-1.57120002e-007,    5.036719
,,,-1.57080002e-007,    5.022812
,,,-1.57040002e-007,    5.001562
,,,-1.57000002e-007,     4.97875
,,,-1.56960002e-007,        4.96
,,,-1.56920002e-007,    4.949687
,,,-1.56880002e-007,    4.949844
,,,-1.56840002e-007,    4.960156
,,,-1.56800002e-007,    4.977969
,,,-1.56760002e-007,           5
,,,-1.56720002e-007,    5.021406
,,,-1.56680002e-007,    5.038594
,,,-1.56640002e-007,    5.048281
,,,-1.56600002e-007,    5.048906
,,,-1.56560002e-007,        5.04
,,,-1.56520002e-007,    5.022969
,,,-1.56480002e-007,    5.002344
,,,-1.56440002e-007,    4.982187
,,,-1.56400002e-007,    4.967031
,,,-1.56360002e-007,        4.96
,,,-1.56320002e-007,    4.961875
,,,-1.56280002e-007,    4.971094
,,,-1.56240002e-007,    4.983281
,,,-1.56200002e-007,    4.994219
,,,-1.56160002e-007,           5
,,,-1.56120002e-007,    4.998437
,,,-1.56080002e-007,    4.990312
,,,-1.56040002e-007,    4.978594
,,,-1.56000002e-007,    4.967187
,,,-1.55960002e-007,        4.96
,,,-1.55920002e-007,    4.959531
,,,-1.55880002e-007,    4.965625
,,,-1.55840002e-007,    4.976562
,,,-1.55800002e-007,    4.989062
